Sample,Contig,Accuracy_Control,Track1_Control,Track2_Control,Founder_Acc_Control,Accuracy_V1,Track1_V1,Track2_V1,Founder_Acc_V1,Accuracy_V2,Track1_V2,Track2_V2,Founder_Acc_V2,V2_vs_Control_Acc,V2_vs_V1_Acc,V2_vs_Control_T1,V2_vs_V1_T1
F2_25,chr2,1.0,1.0,1.0,0.9999614963614062,1.0,1.0,1.0,0.9999614963614062,1.0,1.0,1.0,0.9999614963614062,0.0,0.0,0.0,0.0
F2_26,chr2,1.0,1.0,1.0,0.9997964807674325,1.0,1.0,1.0,0.9997964807674325,1.0,1.0,1.0,0.9997964807674325,0.0,0.0,0.0,0.0
F2_27,chr2,1.0,1.0,1.0,0.9999724974010044,1.0,1.0,1.0,0.9999724974010044,1.0,1.0,1.0,0.9999724974010044,0.0,0.0,0.0,0.0
F2_28,chr2,1.0,1.0,1.0,0.9999504953218079,1.0,1.0,1.0,0.9999504953218079,1.0,1.0,1.0,0.9999504953218079,0.0,0.0,0.0,0.0
F2_29,chr2,1.0,1.0,1.0,0.9999779979208036,1.0,1.0,1.0,0.9999779979208036,1.0,1.0,1.0,0.9999779979208036,0.0,0.0,0.0,0.0
F2_30,chr2,1.0,1.0,1.0,0.9973597504964219,1.0,1.0,1.0,0.9973597504964219,1.0,1.0,1.0,0.9973597504964219,0.0,0.0,0.0,0.0
F2_31,chr2,1.0,1.0,1.0,0.9961606371802135,1.0,1.0,1.0,0.9961606371802135,1.0,1.0,1.0,0.9961606371802135,0.0,0.0,0.0,0.0
F2_32,chr2,1.0,1.0,1.0,0.9999834984406026,1.0,1.0,1.0,0.9999834984406026,1.0,1.0,1.0,0.9999834984406026,0.0,0.0,0.0,0.0
F2_33,chr2,1.0,1.0,1.0,0.9998514859654237,1.0,1.0,1.0,0.9998514859654237,1.0,1.0,1.0,0.9998514859654237,0.0,0.0,0.0,0.0
F2_34,chr2,1.0,1.0,1.0,0.9997029719308475,1.0,0.953097067672895,0.953097067672895,0.9997029719308475,1.0,1.0,1.0,0.9997029719308475,0.0,0.0,0.0,0.04690293232710496
F2_35,chr2,1.0,1.0,1.0,0.998135323788098,1.0,1.0,1.0,0.998135323788098,1.0,1.0,1.0,0.998135323788098,0.0,0.0,0.0,0.0
F2_36,chr2,1.0,1.0,1.0,0.9999834984406026,1.0,1.0,1.0,0.9999834984406026,1.0,1.0,1.0,0.9999834984406026,0.0,0.0,0.0,0.0
F2_37,chr2,1.0,1.0,1.0,0.9945489848790711,1.0,1.0,1.0,0.9945489848790711,1.0,1.0,1.0,0.9945489848790711,0.0,0.0,0.0,0.0
F2_38,chr2,1.0,1.0,1.0,0.9807756833020721,1.0,1.0,1.0,0.9807756833020721,1.0,1.0,1.0,0.9807756833020721,0.0,0.0,0.0,0.0
F2_39,chr2,1.0,1.0,1.0,0.9999779979208036,1.0,1.0,1.0,0.9999779979208036,1.0,1.0,1.0,0.9999779979208036,0.0,0.0,0.0,0.0
F2_40,chr2,1.0,1.0,1.0,0.9999504953218079,1.0,1.0,1.0,0.9999504953218079,1.0,1.0,1.0,0.9999504953218079,0.0,0.0,0.0,0.0
F2_41,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_42,chr2,1.0,1.0,1.0,0.9999779979208036,1.0,1.0,1.0,0.9999779979208036,1.0,1.0,1.0,0.9999779979208036,0.0,0.0,0.0,0.0
F2_43,chr2,0.9999944994802009,1.0,0.9999944994802009,0.9646426587312501,0.9999944994802009,0.9159135538308371,0.9159190543506361,0.9646426587312501,0.9999944994802009,1.0,0.9999944994802009,0.9646426587312501,0.0,0.0,0.0,0.08408644616916294
F2_44,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_45,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_46,chr2,1.0,1.0,1.0,0.998091319629705,1.0,0.990775628296874,0.990775628296874,0.998091319629705,1.0,1.0,1.0,0.998091319629705,0.0,0.0,0.0,0.009224371703125955
F2_47,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_48,chr2,1.0,1.0,1.0,0.9997469760892405,1.0,1.0,1.0,0.9997469760892405,1.0,1.0,1.0,0.9997469760892405,0.0,0.0,0.0,0.0
F2_49,chr2,1.0,1.0,1.0,0.9998349844060264,1.0,0.951270895099587,0.951270895099587,0.9998349844060264,1.0,1.0,1.0,0.9998349844060264,0.0,0.0,0.0,0.048729104900413045
F2_50,chr2,1.0,1.0,1.0,0.999680969851651,1.0,0.9131797954906739,0.9131797954906739,0.999680969851651,1.0,1.0,1.0,0.999680969851651,0.0,0.0,0.0,0.08682020450932615
F2_51,chr2,1.0,1.0,1.0,0.9998459854456246,1.0,1.0,1.0,0.9998459854456246,1.0,1.0,1.0,0.9998459854456246,0.0,0.0,0.0,0.0
F2_52,chr2,1.0,1.0,1.0,0.9997469760892405,1.0,1.0,1.0,0.9997469760892405,1.0,1.0,1.0,0.9997469760892405,0.0,0.0,0.0,0.0
F2_53,chr2,1.0,1.0,1.0,0.9973212468578281,1.0,1.0,1.0,0.9973212468578281,1.0,1.0,1.0,0.9973212468578281,0.0,0.0,0.0,0.0
F2_54,chr2,1.0,1.0,1.0,0.9999889989604017,1.0,1.0,1.0,0.9999889989604017,1.0,1.0,1.0,0.9999889989604017,0.0,0.0,0.0,0.0
F2_55,chr2,1.0,1.0,1.0,0.9999834984406026,1.0,1.0,1.0,0.9999834984406026,1.0,1.0,1.0,0.9999834984406026,0.0,0.0,0.0,0.0
F2_56,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_57,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_58,chr2,1.0,1.0,1.0,0.9785259707042315,1.0,1.0,1.0,0.9785259707042315,1.0,1.0,1.0,0.9785259707042315,0.0,0.0,0.0,0.0
F2_59,chr2,1.0,1.0,1.0,0.999136418391538,1.0,0.9154460096479117,0.9154460096479117,0.999136418391538,1.0,1.0,1.0,0.999136418391538,0.0,0.0,0.0,0.08455399035208833
F2_60,chr2,1.0,1.0,1.0,0.9997414755694413,1.0,1.0,1.0,0.9997414755694413,1.0,1.0,1.0,0.9997414755694413,0.0,0.0,0.0,0.0
F2_61,chr2,0.9999944994802009,1.0,0.9999944994802009,0.9994719500992844,0.9999944994802009,0.9999944994802009,1.0,0.9994719500992844,0.9999944994802009,1.0,0.9999944994802009,0.9994719500992844,0.0,0.0,0.0,5.50051979908428e-06
F2_62,chr2,1.0,1.0,1.0,0.9972827432192343,1.0,1.0,1.0,0.9972827432192343,1.0,1.0,1.0,0.9972827432192343,0.0,0.0,0.0,0.0
F2_63,chr2,0.9999834984406026,1.0,0.9999834984406026,0.9731574633802894,1.0,0.9921507582466543,0.9921507582466543,0.9999449948020088,1.0,1.0,1.0,0.9999449948020088,1.6501559397363863e-05,0.0,0.0,0.00784924175334567
F2_64,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_65,chr2,1.0,1.0,1.0,0.9997139729704457,1.0,1.0,1.0,0.9997139729704457,1.0,1.0,1.0,0.9997139729704457,0.0,0.0,0.0,0.0
F2_66,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_67,chr2,1.0,1.0,1.0,0.9798680975352171,1.0,1.0,1.0,0.9798680975352171,1.0,1.0,1.0,0.9798680975352171,0.0,0.0,0.0,0.0
F2_68,chr2,1.0,1.0,1.0,0.9968262000759072,1.0,1.0,1.0,0.9968262000759072,1.0,1.0,1.0,0.9968262000759072,0.0,0.0,0.0,0.0
F2_69,chr2,1.0,1.0,1.0,0.9998349844060264,1.0,0.9628494892767366,0.9628494892767366,0.9998349844060264,1.0,1.0,1.0,0.9998349844060264,0.0,0.0,0.0,0.037150510723263364
F2_70,chr2,1.0,1.0,1.0,0.9997194734902448,1.0,1.0,1.0,0.9997194734902448,1.0,1.0,1.0,0.9997194734902448,0.0,0.0,0.0,0.0
F2_71,chr2,1.0,1.0,1.0,0.9800386136489898,1.0,1.0,1.0,0.9800386136489898,1.0,1.0,1.0,0.9948515134680227,0.0,0.0,0.0,0.0
F2_72,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_73,chr2,1.0,1.0,1.0,0.9999724974010044,1.0,1.0,1.0,0.9999724974010044,1.0,1.0,1.0,0.9999724974010044,0.0,0.0,0.0,0.0
F2_74,chr2,1.0,1.0,1.0,0.9999174922030132,1.0,0.9763037607053867,0.9763037607053867,0.9999174922030132,1.0,1.0,1.0,0.9999174922030132,0.0,0.0,0.0,0.023696239294613286
F2_75,chr2,1.0,1.0,1.0,0.9978822998773385,1.0,1.0,1.0,0.9978822998773385,1.0,1.0,1.0,0.9978822998773385,0.0,0.0,0.0,0.0
F2_76,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_77,chr2,1.0,1.0,1.0,0.9998459854456246,1.0,1.0,1.0,0.9998459854456246,1.0,1.0,1.0,0.9998459854456246,0.0,0.0,0.0,0.0
F2_78,chr2,1.0,1.0,1.0,0.9999779979208036,1.0,0.9710672658566234,0.9710672658566234,0.9999779979208036,1.0,1.0,1.0,0.9999779979208036,0.0,0.0,0.0,0.028932734143376604
F2_79,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_80,chr2,1.0,1.0,1.0,0.9999944994802009,1.0,1.0,1.0,0.9999944994802009,1.0,1.0,1.0,0.9999944994802009,0.0,0.0,0.0,0.0
F2_81,chr2,0.9999834984406026,1.0,0.9999834984406026,0.9859296703538485,1.0,1.0,1.0,0.9871287836700569,1.0,1.0,1.0,0.9871287836700569,1.6501559397363863e-05,0.0,0.0,0.0
F2_82,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_83,chr2,1.0,1.0,1.0,0.9999119916832141,1.0,1.0,1.0,0.9999119916832141,1.0,1.0,1.0,0.9999119916832141,0.0,0.0,0.0,0.0
F2_84,chr2,1.0,1.0,1.0,0.9999944994802009,1.0,0.9934928850776399,0.9934928850776399,0.9999944994802009,1.0,1.0,1.0,0.9999944994802009,0.0,0.0,0.0,0.006507114922360113
F2_85,chr2,1.0,1.0,1.0,0.9979923102733208,1.0,1.0,1.0,0.9979923102733208,1.0,1.0,1.0,0.9979923102733208,0.0,0.0,0.0,0.0
F2_86,chr2,1.0,1.0,1.0,0.9995379563368738,1.0,1.0,1.0,0.9995379563368738,1.0,1.0,1.0,0.9995379563368738,0.0,0.0,0.0,0.0
F2_87,chr2,1.0,1.0,1.0,0.9999174922030132,1.0,1.0,1.0,0.9999174922030132,1.0,1.0,1.0,0.9999174922030132,0.0,0.0,0.0,0.0
F2_88,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_89,chr2,1.0,1.0,1.0,0.9841420014191341,1.0,0.9888119427285879,0.9888119427285879,0.9841420014191341,1.0,1.0,1.0,0.9841420014191341,0.0,0.0,0.0,0.011188057271412144
F2_90,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F2_91,chr2,1.0,1.0,1.0,0.998135323788098,1.0,1.0,1.0,0.998135323788098,1.0,1.0,1.0,0.998135323788098,0.0,0.0,0.0,0.0
F2_92,chr2,1.0,1.0,1.0,0.9282622207798636,1.0,1.0,1.0,0.9282622207798636,1.0,1.0,1.0,0.9282622207798636,0.0,0.0,0.0,0.0
F2_93,chr2,1.0,1.0,1.0,0.9830143948603143,1.0,1.0,1.0,0.9830143948603143,1.0,1.0,1.0,0.9830143948603143,0.0,0.0,0.0,0.0
F2_94,chr2,1.0,1.0,1.0,0.9999889989604017,1.0,1.0,1.0,0.9999889989604017,1.0,1.0,1.0,0.9999889989604017,0.0,0.0,0.0,0.0
F2_95,chr2,1.0,1.0,1.0,0.9980418149515129,1.0,0.9943894698048965,0.9943894698048965,0.9980418149515129,1.0,1.0,1.0,0.9980418149515129,0.0,0.0,0.0,0.005610530195103491
F2_96,chr2,1.0,1.0,1.0,0.9999889989604017,1.0,1.0,1.0,0.9999889989604017,1.0,1.0,1.0,0.9999889989604017,0.0,0.0,0.0,0.0
F2_97,chr2,1.0,1.0,1.0,0.9999889989604017,1.0,1.0,1.0,0.9999889989604017,1.0,1.0,1.0,0.9999889989604017,0.0,0.0,0.0,0.0
F2_98,chr2,1.0,1.0,1.0,0.9999779979208036,1.0,1.0,1.0,0.9999779979208036,1.0,1.0,1.0,0.9999779979208036,0.0,0.0,0.0,0.0
F2_99,chr2,1.0,1.0,1.0,0.9997469760892405,1.0,1.0,1.0,0.9997469760892405,1.0,1.0,1.0,0.9997469760892405,0.0,0.0,0.0,0.0
F3_0,chr2,1.0,1.0,1.0,0.9999779979208036,1.0,1.0,1.0,0.9999779979208036,1.0,1.0,1.0,0.9999779979208036,0.0,0.0,0.0,0.0
F3_1,chr2,1.0,1.0,1.0,0.9996919708912492,1.0,1.0,1.0,0.9996919708912492,1.0,1.0,1.0,0.9996974714110484,0.0,0.0,0.0,0.0
F3_2,chr2,0.9999944994802009,1.0,0.9999944994802009,0.9994279459408915,0.9999944994802009,0.9992409282677213,0.9992354277479222,0.9994279459408915,0.9999944994802009,0.9999944994802009,1.0,0.9994279459408915,0.0,0.0,-5.50051979908428e-06,0.0007535712124796534
F3_3,chr2,0.9999449948020088,0.9999449948020088,1.0,0.9508088514364608,1.0,1.0,1.0,0.9751211489485756,1.0,1.0,1.0,0.9751211489485756,5.500519799117587e-05,0.0,5.500519799117587e-05,0.0
F3_4,chr2,1.0,1.0,1.0,0.9993454381439046,1.0,1.0,1.0,0.9993454381439046,1.0,1.0,1.0,0.9993454381439046,0.0,0.0,0.0,0.0
F3_5,chr2,0.9999834984406026,1.0,0.9999834984406026,0.9999614963614062,0.9999834984406026,1.0,0.9999834984406026,0.9999614963614062,1.0,1.0,1.0,0.9999669968812053,1.6501559397363863e-05,1.6501559397363863e-05,0.0,0.0
F3_6,chr2,0.9998899896040175,1.0,0.9998899896040175,0.9691310828873329,1.0,1.0,1.0,0.990726123618682,1.0,1.0,1.0,0.990726123618682,0.00011001039598246276,0.0,0.0,0.0
F3_7,chr2,1.0,1.0,1.0,0.9999229927228123,1.0,1.0,1.0,0.9999229927228123,1.0,1.0,1.0,0.9999229927228123,0.0,0.0,0.0,0.0
F3_8,chr2,1.0,1.0,1.0,0.9999779979208036,1.0,1.0,1.0,0.9999779979208036,1.0,1.0,1.0,0.9999779979208036,0.0,0.0,0.0,0.0
F3_9,chr2,1.0,1.0,1.0,0.9999834984406026,1.0,1.0,1.0,0.9999834984406026,1.0,1.0,1.0,0.9999834984406026,0.0,0.0,0.0,0.0
F3_10,chr2,0.9999834984406026,1.0,0.9999834984406026,0.9731299607812939,1.0,1.0,1.0,0.9999174922030132,1.0,1.0,1.0,0.9999174922030132,1.6501559397363863e-05,0.0,0.0,0.0
F3_11,chr2,1.0,1.0,1.0,0.9737185163997998,1.0,1.0,1.0,0.9737185163997998,1.0,1.0,1.0,0.9737185163997998,0.0,0.0,0.0,0.0
F3_12,chr2,1.0,1.0,1.0,0.9999944994802009,1.0,1.0,1.0,0.9999944994802009,1.0,1.0,1.0,0.9999944994802009,0.0,0.0,0.0,0.0
F3_13,chr2,1.0,1.0,1.0,0.9992134256687257,1.0,1.0,1.0,0.9992134256687257,1.0,1.0,1.0,0.9992134256687257,0.0,0.0,0.0,0.0
F3_14,chr2,0.9999449948020088,1.0,0.9999449948020088,0.9539056440833659,1.0,1.0,1.0,0.9782179415954808,1.0,1.0,1.0,0.9782179415954808,5.500519799117587e-05,0.0,0.0,0.0
F3_15,chr2,1.0,1.0,1.0,0.9797030819412434,1.0,0.9780969301599001,0.9780969301599001,0.9797030819412434,1.0,1.0,1.0,0.9797030819412434,0.0,0.0,0.0,0.02190306984009993
F3_16,chr2,1.0,1.0,1.0,0.9999779979208036,1.0,1.0,1.0,0.9999779979208036,1.0,1.0,1.0,0.9999779979208036,0.0,0.0,0.0,0.0
F3_17,chr2,1.0,1.0,1.0,0.9999504953218079,1.0,1.0,1.0,0.9999504953218079,1.0,1.0,1.0,0.9999504953218079,0.0,0.0,0.0,0.0
F3_18,chr2,1.0,0.9929703356967233,0.9929703356967233,0.9986303705700189,1.0,0.9713862960049725,0.9713862960049725,0.9986303705700189,1.0,1.0,1.0,0.9986303705700189,0.0,0.0,0.007029664303276673,0.028613703995027495
F3_19,chr2,1.0,1.0,1.0,0.9755666910523044,1.0,0.9284657400124312,0.9284657400124312,0.9755666910523044,1.0,1.0,1.0,0.9755666910523044,0.0,0.0,0.0,0.0715342599875688
F3_20,chr2,0.9999944994802009,1.0,0.9999944994802009,0.9979813092337226,0.9999944994802009,0.9095989571014461,0.9096044576212452,0.9979813092337226,1.0,1.0,1.0,0.9979868097535217,5.50051979908428e-06,5.50051979908428e-06,0.0,0.09040104289855388
F3_21,chr2,1.0,1.0,1.0,0.9999889989604017,1.0,0.945231324360152,0.945231324360152,0.9999889989604017,1.0,1.0,1.0,0.9999889989604017,0.0,0.0,0.0,0.054768675639848
F3_22,chr2,1.0,1.0,1.0,0.9999449948020088,1.0,1.0,1.0,0.9999449948020088,1.0,1.0,1.0,0.9999449948020088,0.0,0.0,0.0,0.0
F3_23,chr2,1.0,1.0,1.0,0.9905336054257128,1.0,0.9894225004262903,0.9894225004262903,0.9905336054257128,1.0,1.0,1.0,0.9905336054257128,0.0,0.0,0.0,0.010577499573709681
F3_24,chr2,1.0,1.0,1.0,0.9997139729704457,1.0,0.9131797954906739,0.9131797954906739,0.9997139729704457,1.0,1.0,1.0,0.9997139729704457,0.0,0.0,0.0,0.08682020450932615
F3_25,chr2,1.0,1.0,1.0,0.9996314651734589,1.0,1.0,1.0,0.9996314651734589,1.0,1.0,1.0,0.9996314651734589,0.0,0.0,0.0,0.0
F3_26,chr2,1.0,1.0,1.0,0.9997469760892405,1.0,0.9151269794995627,0.9151269794995627,0.9997469760892405,1.0,1.0,1.0,0.9997469760892405,0.0,0.0,0.0,0.08487302050043732
F3_27,chr2,1.0,1.0,1.0,0.9999944994802009,1.0,1.0,1.0,0.9999944994802009,1.0,1.0,1.0,0.9999944994802009,0.0,0.0,0.0,0.0
F3_28,chr2,1.0,1.0,1.0,0.999955995841607,1.0,0.9910341527274328,0.9910341527274328,0.999955995841607,1.0,0.9910341527274328,0.9910341527274328,0.999955995841607,0.0,0.0,-0.008965847272567218,0.0
F3_29,chr2,1.0,1.0,1.0,0.9994279459408915,1.0,0.9618043905149036,0.9618043905149036,0.9994279459408915,1.0,1.0,1.0,0.9994279459408915,0.0,0.0,0.0,0.03819560948509637
F3_30,chr2,1.0,1.0,1.0,0.9999064911634149,1.0,1.0,1.0,0.9999064911634149,1.0,1.0,1.0,0.9999064911634149,0.0,0.0,0.0,0.0
F3_31,chr2,1.0,1.0,1.0,0.9999834984406026,1.0,0.9480640920566994,0.9480640920566994,0.9999834984406026,1.0,1.0,1.0,0.9999834984406026,0.0,0.0,0.0,0.05193590794330061
F3_32,chr2,1.0,1.0,1.0,0.9641201093503337,1.0,1.0,1.0,0.9641201093503337,1.0,1.0,1.0,0.9641201093503337,0.0,0.0,0.0,0.0
F3_33,chr2,1.0,1.0,1.0,0.9798680975352171,1.0,1.0,1.0,0.9798680975352171,1.0,1.0,1.0,0.9798680975352171,0.0,0.0,0.0,0.0
F3_34,chr2,1.0,1.0,1.0,0.9999064911634149,1.0,0.9664853328639557,0.9664853328639557,0.9999064911634149,1.0,1.0,1.0,0.9999064911634149,0.0,0.0,0.0,0.03351466713604434
F3_35,chr2,1.0,1.0,1.0,0.9992024246291275,1.0,1.0,1.0,0.9992024246291275,1.0,1.0,1.0,0.9992024246291275,0.0,0.0,0.0,0.0
F3_36,chr2,1.0,1.0,1.0,0.9936303980726179,1.0,1.0,1.0,0.9936303980726179,1.0,1.0,1.0,0.9936303980726179,0.0,0.0,0.0,0.0
F3_37,chr2,1.0,1.0,1.0,0.9998679875248211,1.0,0.9903795908713373,0.9903795908713373,0.9998679875248211,1.0,1.0,1.0,0.9998679875248211,0.0,0.0,0.0,0.009620409128662688
F3_38,chr2,1.0,1.0,1.0,0.9998019812872316,1.0,1.0,1.0,0.9998019812872316,1.0,1.0,1.0,0.9998019812872316,0.0,0.0,0.0,0.0
F3_39,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F3_40,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F3_41,chr2,1.0,1.0,1.0,0.9788284992931832,1.0,1.0,1.0,0.9788284992931832,1.0,1.0,1.0,0.9788284992931832,0.0,0.0,0.0,0.0
F3_42,chr2,1.0,1.0,1.0,0.9880693725557065,1.0,0.9903080841139488,0.9903080841139488,0.9880693725557065,1.0,1.0,1.0,0.9880693725557065,0.0,0.0,0.0,0.009691915886051228
F3_43,chr2,1.0,1.0,1.0,0.9997194734902448,1.0,0.952277490222826,0.952277490222826,0.9997194734902448,1.0,1.0,1.0,0.9997194734902448,0.0,0.0,0.0,0.04772250977717396
F3_44,chr2,1.0,1.0,1.0,0.9906161132226995,1.0,1.0,1.0,0.9906161132226995,1.0,1.0,1.0,0.9906161132226995,0.0,0.0,0.0,0.0
F3_45,chr2,1.0,1.0,1.0,0.9936083959934214,1.0,0.9669913806854747,0.9669913806854747,0.9936083959934214,1.0,1.0,1.0,0.9999779979208036,0.0,0.0,0.0,0.033008619314525256
F3_46,chr2,1.0,1.0,1.0,0.9999064911634149,1.0,0.9737845226373892,0.9737845226373892,0.9999064911634149,1.0,1.0,1.0,0.9999064911634149,0.0,0.0,0.0,0.026215477362610762
F3_47,chr2,1.0,1.0,1.0,0.9919912431724798,1.0,0.9054405641333106,0.9054405641333106,0.9919912431724798,1.0,1.0,1.0,0.9919912431724798,0.0,0.0,0.0,0.09455943586668936
F3_48,chr2,1.0,1.0,1.0,0.9980803185901068,1.0,1.0,1.0,0.9980803185901068,1.0,1.0,1.0,0.9980803185901068,0.0,0.0,0.0,0.0
F3_49,chr2,1.0,1.0,1.0,0.9841420014191341,1.0,1.0,1.0,0.9841420014191341,1.0,0.9888119427285879,0.9888119427285879,0.9841420014191341,0.0,0.0,-0.011188057271412144,-0.011188057271412144
F3_50,chr2,1.0,1.0,1.0,0.9996754693318518,1.0,0.9654622361813191,0.9654622361813191,0.9996754693318518,1.0,1.0,1.0,0.9996754693318518,0.0,0.0,0.0,0.0345377638186809
F3_51,chr2,1.0,1.0,1.0,0.9999834984406026,1.0,1.0,1.0,0.9999834984406026,1.0,1.0,1.0,0.9999834984406026,0.0,0.0,0.0,0.0
F3_52,chr2,1.0,1.0,1.0,0.9999669968812053,1.0,1.0,1.0,0.9999669968812053,1.0,1.0,1.0,0.9999669968812053,0.0,0.0,0.0,0.0
F3_53,chr2,1.0,1.0,1.0,0.9980968201495042,1.0,1.0,1.0,0.9980968201495042,1.0,1.0,1.0,0.9980968201495042,0.0,0.0,0.0,0.0
F3_54,chr2,1.0,1.0,1.0,0.9992299272281231,1.0,1.0,1.0,0.9992299272281231,1.0,1.0,1.0,0.9992299272281231,0.0,0.0,0.0,0.0
F3_55,chr2,1.0,1.0,1.0,0.97590772327985,1.0,1.0,1.0,0.97590772327985,1.0,1.0,1.0,0.97590772327985,0.0,0.0,0.0,0.0
F3_56,chr2,1.0,1.0,1.0,0.9999834984406026,1.0,1.0,1.0,0.9999834984406026,1.0,1.0,1.0,0.9999834984406026,0.0,0.0,0.0,0.0
F3_57,chr2,1.0,1.0,1.0,0.9985203601740364,1.0,1.0,1.0,0.9985203601740364,1.0,1.0,1.0,0.9985203601740364,0.0,0.0,0.0,0.0
F3_58,chr2,0.9999944994802009,0.9999944994802009,1.0,0.9998844890842185,0.9999944994802009,0.9999944994802009,1.0,0.9998844890842185,0.9999944994802009,0.9999944994802009,1.0,0.9998844890842185,0.0,0.0,0.0,0.0
F3_59,chr2,1.0,1.0,1.0,0.9998459854456246,1.0,1.0,1.0,0.9998459854456246,1.0,1.0,1.0,0.9998459854456246,0.0,0.0,0.0,0.0
F3_60,chr2,1.0,1.0,1.0,0.9997524766090395,1.0,0.9934928850776399,0.9934928850776399,0.9997524766090395,1.0,1.0,1.0,0.9997524766090395,0.0,0.0,0.0,0.006507114922360113
F3_61,chr2,1.0,1.0,1.0,0.9999229927228123,1.0,0.9929703356967233,0.9929703356967233,0.9999229927228123,1.0,0.9929703356967233,0.9929703356967233,0.9999229927228123,0.0,0.0,-0.007029664303276673,0.0
F3_62,chr2,1.0,1.0,1.0,0.9999614963614062,1.0,1.0,1.0,0.9999614963614062,1.0,1.0,1.0,0.9999614963614062,0.0,0.0,0.0,0.0
F3_63,chr2,1.0,1.0,1.0,0.9999779979208036,1.0,0.9727064207567615,0.9727064207567615,0.9999779979208036,1.0,1.0,1.0,0.9999779979208036,0.0,0.0,0.0,0.027293579243238497
F3_64,chr2,1.0,1.0,1.0,0.9968151990363089,1.0,1.0,1.0,0.9968151990363089,1.0,1.0,1.0,0.9968151990363089,0.0,0.0,0.0,0.0
F3_65,chr2,1.0,1.0,1.0,0.9997909802476334,1.0,1.0,1.0,0.9997909802476334,1.0,1.0,1.0,0.9997909802476334,0.0,0.0,0.0,0.0
F3_66,chr2,1.0,1.0,1.0,0.9997909802476334,1.0,1.0,1.0,0.9997909802476334,1.0,1.0,1.0,0.9997909802476334,0.0,0.0,0.0,0.0
F3_67,chr2,1.0,1.0,1.0,0.9991859230697301,1.0,1.0,1.0,0.9991859230697301,1.0,1.0,1.0,0.9991859230697301,0.0,0.0,0.0,0.0
F3_68,chr2,1.0,1.0,1.0,0.9999064911634149,1.0,1.0,1.0,0.9999064911634149,1.0,1.0,1.0,0.9999064911634149,0.0,0.0,0.0,0.0
F3_69,chr2,1.0,1.0,1.0,0.9999834984406026,1.0,1.0,1.0,0.9999834984406026,1.0,1.0,1.0,0.9999834984406026,0.0,0.0,0.0,0.0
F3_70,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F3_71,chr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
F3_72,chr2,1.0,1.0,1.0,0.9733004768950666,1.0,1.0,1.0,0.9733004768950666,1.0,1.0,1.0,0.9978878003971375,0.0,0.0,0.0,0.0
F3_73,chr2,1.0,1.0,1.0,0.9997359750496422,1.0,0.9901540695595734,0.9901540695595734,0.9997359750496422,1.0,1.0,1.0,0.9997359750496422,0.0,0.0,0.0,0.009845930440426587
F3_74,chr2,1.0,1.0,1.0,0.9878768543627373,1.0,1.0,1.0,0.9878768543627373,1.0,1.0,1.0,0.9878768543627373,0.0,0.0,0.0,0.0
