Sample,Contig,Accuracy,Founder_accuracy,Track1_accuracy,Track2_accuracy
F3_63,chr2,1.0,1.0,1.0,1.0
F3_64,chr2,1.0,0.995995995995996,1.0,0.995995995995996
F3_65,chr2,1.0,1.0,1.0,1.0
F3_66,chr2,1.0,1.0,1.0,1.0
F3_67,chr2,1.0,0.998998998998999,1.0,0.998998998998999
F3_68,chr2,1.0,1.0,1.0,1.0
F3_69,chr2,1.0,1.0,1.0,1.0
F3_70,chr2,1.0,1.0,1.0,1.0
F3_71,chr2,1.0,1.0,1.0,1.0
F3_72,chr2,1.0,0.997997997997998,1.0,0.997997997997998
F3_73,chr2,1.0,1.0,1.0,1.0
F3_74,chr2,1.0,0.987987987987988,1.0,0.987987987987988
F3_75,chr2,1.0,0.996996996996997,0.996996996996997,1.0
F3_76,chr2,1.0,0.984984984984985,0.984984984984985,1.0
F3_77,chr2,1.0,1.0,1.0,1.0
F3_78,chr2,1.0,0.994994994994995,0.994994994994995,1.0
F3_79,chr2,1.0,0.998998998998999,0.998998998998999,1.0
F3_80,chr2,1.0,0.995995995995996,0.7547547547547547,0.7547547547547547
F3_81,chr2,1.0,0.977977977977978,0.977977977977978,1.0
F3_82,chr2,1.0,1.0,1.0,1.0
F3_83,chr2,1.0,1.0,1.0,1.0
F3_84,chr2,1.0,0.913913913913914,0.960960960960961,0.9529529529529529
F3_85,chr2,1.0,0.998998998998999,1.0,0.998998998998999
F3_86,chr2,1.0,1.0,1.0,1.0
F3_87,chr2,1.0,1.0,1.0,1.0
F3_88,chr2,1.0,1.0,1.0,1.0
F3_89,chr2,1.0,0.96996996996997,0.96996996996997,1.0
F3_90,chr2,1.0,1.0,1.0,1.0
F3_91,chr2,1.0,1.0,1.0,1.0
F3_92,chr2,1.0,1.0,1.0,1.0
F3_93,chr2,1.0,0.983983983983984,0.983983983983984,1.0
F3_94,chr2,1.0,1.0,1.0,1.0
F3_95,chr2,1.0,0.98998998998999,1.0,0.98998998998999
F3_96,chr2,1.0,0.984984984984985,0.984984984984985,1.0
F3_97,chr2,1.0,1.0,1.0,1.0
F3_98,chr2,1.0,1.0,1.0,1.0
F3_99,chr2,1.0,0.997997997997998,0.997997997997998,1.0
F3_100,chr2,1.0,1.0,1.0,1.0
F3_101,chr2,1.0,1.0,1.0,1.0
F3_102,chr2,1.0,0.9569569569569569,0.987987987987988,0.968968968968969
F3_103,chr2,1.0,0.9079079079079079,1.0,0.9079079079079079
F3_104,chr2,1.0,1.0,1.0,1.0
F3_105,chr2,1.0,0.996996996996997,0.996996996996997,1.0
F3_106,chr2,1.0,1.0,1.0,1.0
F3_107,chr2,1.0,0.98998998998999,1.0,0.98998998998999
F3_108,chr2,1.0,1.0,1.0,1.0
F3_109,chr2,1.0,1.0,1.0,1.0
F3_110,chr2,1.0,1.0,0.9229229229229229,0.9229229229229229
F3_111,chr2,1.0,0.991991991991992,0.991991991991992,1.0
F3_112,chr2,1.0,1.0,1.0,1.0
F3_113,chr2,1.0,0.997997997997998,0.997997997997998,1.0
F3_114,chr2,1.0,1.0,1.0,1.0
F3_115,chr2,1.0,0.998998998998999,1.0,0.998998998998999
F3_116,chr2,1.0,0.997997997997998,1.0,0.997997997997998
F3_117,chr2,1.0,1.0,1.0,1.0
F3_118,chr2,1.0,1.0,1.0,1.0
F3_119,chr2,1.0,0.978978978978979,0.980980980980981,0.997997997997998
F3_120,chr2,1.0,0.997997997997998,1.0,0.997997997997998
F3_121,chr2,1.0,0.97997997997998,1.0,0.97997997997998
F3_122,chr2,1.0,1.0,1.0,1.0
F3_123,chr2,1.0,1.0,1.0,1.0
F3_124,chr2,1.0,1.0,1.0,1.0
F3_125,chr2,1.0,1.0,1.0,1.0
F3_126,chr2,1.0,0.987987987987988,1.0,0.987987987987988
F3_127,chr2,1.0,0.996996996996997,0.996996996996997,1.0
F3_128,chr2,1.0,1.0,1.0,1.0
F3_129,chr2,1.0,0.974974974974975,0.974974974974975,1.0
F3_130,chr2,1.0,1.0,1.0,1.0
F3_131,chr2,1.0,0.980980980980981,1.0,0.980980980980981
F3_132,chr2,1.0,1.0,1.0,1.0
F3_133,chr2,1.0,1.0,1.0,1.0
F3_134,chr2,1.0,0.998998998998999,1.0,0.998998998998999
F3_135,chr2,1.0,1.0,1.0,1.0
F3_136,chr2,1.0,0.960960960960961,1.0,0.960960960960961
F3_137,chr2,1.0,0.9269269269269269,1.0,0.9269269269269269
F3_138,chr2,1.0,0.984984984984985,1.0,0.984984984984985
F3_139,chr2,1.0,1.0,1.0,1.0
F3_140,chr2,1.0,1.0,1.0,1.0
F3_141,chr2,1.0,0.97997997997998,1.0,0.97997997997998
F3_142,chr2,1.0,1.0,1.0,1.0
F3_143,chr2,1.0,0.983983983983984,0.983983983983984,1.0
F3_144,chr2,1.0,0.980980980980981,1.0,0.980980980980981
F3_145,chr2,1.0,1.0,1.0,1.0
F3_146,chr2,1.0,0.997997997997998,0.968968968968969,0.970970970970971
F3_147,chr2,1.0,1.0,1.0,1.0
F3_148,chr2,1.0,0.988988988988989,1.0,0.988988988988989
F3_149,chr2,1.0,0.964964964964965,1.0,0.964964964964965
F3_150,chr2,1.0,0.98998998998999,0.98998998998999,1.0
F3_151,chr2,1.0,1.0,1.0,1.0
F3_152,chr2,1.0,1.0,1.0,1.0
F3_153,chr2,1.0,0.998998998998999,0.998998998998999,1.0
F3_154,chr2,1.0,1.0,1.0,1.0
F3_155,chr2,1.0,1.0,1.0,1.0
F3_156,chr2,1.0,1.0,1.0,1.0
F3_157,chr2,1.0,1.0,1.0,1.0
F3_158,chr2,1.0,1.0,1.0,1.0
F3_159,chr2,1.0,0.998998998998999,1.0,0.998998998998999
F3_160,chr2,1.0,0.958958958958959,0.980980980980981,0.977977977977978
F3_161,chr2,1.0,0.958958958958959,1.0,0.958958958958959
F3_162,chr2,1.0,0.998998998998999,1.0,0.998998998998999
F3_163,chr2,1.0,1.0,1.0,1.0
F3_164,chr2,1.0,0.986986986986987,0.986986986986987,1.0
F3_165,chr2,1.0,0.973973973973974,0.975975975975976,0.997997997997998
F3_166,chr2,1.0,1.0,1.0,1.0
F3_167,chr2,1.0,1.0,1.0,1.0
F3_168,chr2,1.0,0.9519519519519519,0.9309309309309309,0.978978978978979
F3_169,chr2,1.0,0.977977977977978,0.995995995995996,0.9819819819819819
F3_170,chr2,1.0,0.998998998998999,0.998998998998999,1.0
F3_171,chr2,1.0,0.963963963963964,1.0,0.963963963963964
F3_172,chr2,1.0,0.982982982982983,1.0,0.982982982982983
F3_173,chr2,1.0,0.950950950950951,0.9529529529529529,0.997997997997998
F3_174,chr2,1.0,0.997997997997998,1.0,0.997997997997998
F3_175,chr2,1.0,0.997997997997998,1.0,0.997997997997998
F3_176,chr2,1.0,0.984984984984985,0.990990990990991,0.993993993993994
F3_177,chr2,1.0,0.980980980980981,0.980980980980981,1.0
F3_178,chr2,1.0,1.0,1.0,1.0
F3_179,chr2,1.0,0.997997997997998,0.997997997997998,1.0
F3_180,chr2,1.0,1.0,1.0,1.0
F3_181,chr2,1.0,0.9019019019019019,0.997997997997998,0.9039039039039038
F3_182,chr2,1.0,1.0,0.9819819819819819,0.9819819819819819
F3_183,chr2,1.0,1.0,1.0,1.0
F3_184,chr2,1.0,0.997997997997998,1.0,0.997997997997998
F3_185,chr2,1.0,1.0,1.0,1.0
F3_186,chr2,1.0,1.0,1.0,1.0
F3_187,chr2,1.0,0.943943943943944,1.0,0.943943943943944
F3_188,chr2,1.0,1.0,1.0,1.0
F3_189,chr2,1.0,1.0,1.0,1.0
F3_190,chr2,1.0,0.997997997997998,0.997997997997998,1.0
F3_191,chr2,1.0,0.995995995995996,1.0,0.995995995995996
F3_192,chr2,1.0,1.0,1.0,1.0
F3_193,chr2,1.0,1.0,1.0,1.0
F3_194,chr2,1.0,1.0,1.0,1.0
F3_195,chr2,1.0,1.0,1.0,1.0
F3_196,chr2,1.0,1.0,1.0,1.0
F3_197,chr2,1.0,1.0,1.0,1.0
F3_198,chr2,1.0,1.0,1.0,1.0
F3_199,chr2,1.0,1.0,1.0,1.0
F1_0,chr3,1.0,1.0,1.0,1.0
F1_1,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F1_2,chr3,1.0,1.0,1.0,1.0
F1_3,chr3,1.0,1.0,1.0,1.0
F1_4,chr3,1.0,1.0,1.0,1.0
F1_5,chr3,1.0,1.0,1.0,1.0
F1_6,chr3,1.0,1.0,1.0,1.0
F1_7,chr3,1.0,0.9459459459459459,0.9459459459459459,1.0
F1_8,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F1_9,chr3,1.0,1.0,1.0,1.0
F2_0,chr3,1.0,0.992992992992993,0.992992992992993,1.0
F2_1,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F2_2,chr3,1.0,0.996996996996997,0.996996996996997,1.0
F2_3,chr3,1.0,1.0,1.0,1.0
F2_4,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F2_5,chr3,1.0,1.0,1.0,1.0
F2_6,chr3,1.0,1.0,1.0,1.0
F2_7,chr3,1.0,0.995995995995996,0.995995995995996,1.0
F2_8,chr3,1.0,1.0,1.0,1.0
F2_9,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F2_10,chr3,1.0,1.0,1.0,1.0
F2_11,chr3,1.0,1.0,1.0,1.0
F2_12,chr3,0.998998998998999,0.997997997997998,0.998998998998999,0.998998998998999
F2_13,chr3,1.0,1.0,1.0,1.0
F2_14,chr3,1.0,1.0,1.0,1.0
F2_15,chr3,1.0,1.0,1.0,1.0
F2_16,chr3,1.0,1.0,1.0,1.0
F2_17,chr3,1.0,1.0,1.0,1.0
F2_18,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F2_19,chr3,1.0,0.997997997997998,0.997997997997998,1.0
F2_20,chr3,1.0,1.0,1.0,1.0
F2_21,chr3,1.0,0.9459459459459459,0.9459459459459459,1.0
F2_22,chr3,1.0,1.0,1.0,1.0
F2_23,chr3,1.0,1.0,1.0,1.0
F2_24,chr3,1.0,1.0,1.0,1.0
F2_25,chr3,1.0,0.985985985985986,0.993993993993994,0.991991991991992
F2_26,chr3,1.0,0.997997997997998,1.0,0.997997997997998
F2_27,chr3,1.0,1.0,1.0,1.0
F2_28,chr3,1.0,0.997997997997998,0.997997997997998,1.0
F2_29,chr3,1.0,1.0,1.0,1.0
F2_30,chr3,1.0,1.0,1.0,1.0
F2_31,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F2_32,chr3,1.0,1.0,1.0,1.0
F2_33,chr3,1.0,1.0,1.0,1.0
F2_34,chr3,1.0,0.9459459459459459,1.0,0.9459459459459459
F2_35,chr3,1.0,1.0,1.0,1.0
F2_36,chr3,1.0,0.985985985985986,1.0,0.985985985985986
F2_37,chr3,1.0,0.996996996996997,1.0,0.996996996996997
F2_38,chr3,1.0,1.0,1.0,1.0
F2_39,chr3,1.0,1.0,1.0,1.0
F2_40,chr3,1.0,0.993993993993994,1.0,0.993993993993994
F2_41,chr3,1.0,0.992992992992993,1.0,0.992992992992993
F2_42,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F2_43,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F2_44,chr3,1.0,0.995995995995996,0.995995995995996,1.0
F2_45,chr3,1.0,1.0,1.0,1.0
F2_46,chr3,1.0,1.0,1.0,1.0
F2_47,chr3,1.0,0.997997997997998,0.998998998998999,0.998998998998999
F2_48,chr3,1.0,0.996996996996997,0.996996996996997,1.0
F2_49,chr3,1.0,1.0,1.0,1.0
F2_50,chr3,1.0,0.973973973973974,0.973973973973974,1.0
F2_51,chr3,1.0,1.0,1.0,1.0
F2_52,chr3,1.0,0.9419419419419419,0.9459459459459459,0.995995995995996
F2_53,chr3,1.0,1.0,1.0,1.0
F2_54,chr3,1.0,1.0,1.0,1.0
F2_55,chr3,1.0,0.992992992992993,0.998998998998999,0.993993993993994
F2_56,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F2_57,chr3,1.0,1.0,1.0,1.0
F2_58,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F2_59,chr3,1.0,1.0,1.0,1.0
F2_60,chr3,1.0,1.0,1.0,1.0
F2_61,chr3,1.0,1.0,1.0,1.0
F2_62,chr3,1.0,1.0,1.0,1.0
F2_63,chr3,1.0,1.0,1.0,1.0
F2_64,chr3,1.0,1.0,1.0,1.0
F2_65,chr3,1.0,1.0,1.0,1.0
F2_66,chr3,1.0,0.997997997997998,1.0,0.997997997997998
F2_67,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F2_68,chr3,1.0,1.0,1.0,1.0
F2_69,chr3,1.0,0.995995995995996,0.995995995995996,1.0
F2_70,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F2_71,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F2_72,chr3,1.0,1.0,1.0,1.0
F2_73,chr3,1.0,0.994994994994995,1.0,0.994994994994995
F2_74,chr3,1.0,1.0,1.0,1.0
F2_75,chr3,1.0,0.9459459459459459,1.0,0.9459459459459459
F2_76,chr3,1.0,0.997997997997998,1.0,0.997997997997998
F2_77,chr3,1.0,1.0,1.0,1.0
F2_78,chr3,1.0,1.0,1.0,1.0
F2_79,chr3,1.0,0.9459459459459459,1.0,0.9459459459459459
F2_80,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F2_81,chr3,1.0,1.0,1.0,1.0
F2_82,chr3,1.0,0.9459459459459459,0.9459459459459459,1.0
F2_83,chr3,1.0,1.0,1.0,1.0
F2_84,chr3,1.0,1.0,1.0,1.0
F2_85,chr3,1.0,0.993993993993994,0.993993993993994,1.0
F2_86,chr3,1.0,0.944944944944945,0.9459459459459459,0.998998998998999
F2_87,chr3,1.0,0.994994994994995,0.994994994994995,1.0
F2_88,chr3,1.0,0.991991991991992,0.995995995995996,0.995995995995996
F2_89,chr3,1.0,1.0,1.0,1.0
F2_90,chr3,1.0,0.994994994994995,0.995995995995996,0.998998998998999
F2_91,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F2_92,chr3,1.0,0.997997997997998,0.997997997997998,1.0
F2_93,chr3,1.0,1.0,1.0,1.0
F2_94,chr3,1.0,1.0,1.0,1.0
F2_95,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F2_96,chr3,1.0,0.9459459459459459,0.9459459459459459,1.0
F2_97,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F2_98,chr3,1.0,0.997997997997998,0.997997997997998,1.0
F2_99,chr3,1.0,1.0,1.0,1.0
F3_0,chr3,1.0,0.9459459459459459,1.0,0.9459459459459459
F3_1,chr3,1.0,0.9459459459459459,0.9459459459459459,1.0
F3_2,chr3,1.0,0.9459459459459459,1.0,0.9459459459459459
F3_3,chr3,1.0,0.993993993993994,0.995995995995996,0.997997997997998
F3_4,chr3,1.0,0.997997997997998,1.0,0.997997997997998
F3_5,chr3,1.0,0.982982982982983,0.994994994994995,0.987987987987988
F3_6,chr3,1.0,0.943943943943944,1.0,0.943943943943944
F3_7,chr3,1.0,1.0,1.0,1.0
F3_8,chr3,1.0,0.997997997997998,0.997997997997998,1.0
F3_9,chr3,1.0,1.0,1.0,1.0
F3_10,chr3,1.0,0.996996996996997,0.998998998998999,0.997997997997998
F3_11,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F3_12,chr3,1.0,0.997997997997998,0.998998998998999,0.998998998998999
F3_13,chr3,1.0,0.973973973973974,0.973973973973974,1.0
F3_14,chr3,1.0,1.0,1.0,1.0
F3_15,chr3,1.0,0.9459459459459459,0.9459459459459459,1.0
F3_16,chr3,1.0,0.997997997997998,1.0,0.997997997997998
F3_17,chr3,1.0,0.994994994994995,0.998998998998999,0.993993993993994
F3_18,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F3_19,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F3_20,chr3,1.0,0.993993993993994,0.993993993993994,1.0
F3_21,chr3,1.0,1.0,1.0,1.0
F3_22,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F3_23,chr3,1.0,0.997997997997998,1.0,0.997997997997998
F3_24,chr3,1.0,0.988988988988989,1.0,0.988988988988989
F3_25,chr3,1.0,1.0,1.0,1.0
F3_26,chr3,1.0,1.0,1.0,1.0
F3_27,chr3,1.0,0.9819819819819819,0.983983983983984,0.997997997997998
F3_28,chr3,1.0,1.0,1.0,1.0
F3_29,chr3,1.0,1.0,1.0,1.0
F3_30,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F3_31,chr3,1.0,1.0,1.0,1.0
F3_32,chr3,1.0,0.982982982982983,0.987987987987988,0.994994994994995
F3_33,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F3_34,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F3_35,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F3_36,chr3,1.0,0.997997997997998,0.997997997997998,1.0
F3_37,chr3,1.0,0.993993993993994,0.994994994994995,0.998998998998999
F3_38,chr3,1.0,0.987987987987988,0.995995995995996,0.991991991991992
F3_39,chr3,1.0,0.997997997997998,0.997997997997998,1.0
F3_40,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F3_41,chr3,1.0,1.0,1.0,1.0
F3_42,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F3_43,chr3,1.0,0.944944944944945,0.9459459459459459,0.998998998998999
F3_44,chr3,1.0,0.991991991991992,0.991991991991992,1.0
F3_45,chr3,1.0,1.0,1.0,1.0
F3_46,chr3,1.0,0.984984984984985,0.985985985985986,0.998998998998999
F3_47,chr3,1.0,0.9459459459459459,0.9459459459459459,1.0
F3_48,chr3,1.0,0.997997997997998,1.0,0.997997997997998
F3_49,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F3_50,chr3,1.0,0.974974974974975,1.0,0.974974974974975
F3_51,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F3_52,chr3,1.0,0.995995995995996,0.995995995995996,1.0
F3_53,chr3,1.0,1.0,1.0,1.0
F3_54,chr3,1.0,0.988988988988989,0.988988988988989,1.0
F3_55,chr3,1.0,0.994994994994995,0.998998998998999,0.995995995995996
F3_56,chr3,1.0,0.996996996996997,0.996996996996997,1.0
F3_57,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F3_58,chr3,1.0,0.9459459459459459,1.0,0.9459459459459459
F3_59,chr3,1.0,0.995995995995996,0.995995995995996,1.0
F3_60,chr3,1.0,0.996996996996997,0.998998998998999,0.997997997997998
F3_61,chr3,1.0,0.984984984984985,1.0,0.984984984984985
F3_62,chr3,1.0,0.98998998998999,0.993993993993994,0.995995995995996
F3_63,chr3,1.0,1.0,1.0,1.0
F3_64,chr3,1.0,0.991991991991992,0.991991991991992,1.0
F3_65,chr3,1.0,0.992992992992993,0.993993993993994,0.998998998998999
F3_66,chr3,1.0,0.9459459459459459,0.9459459459459459,1.0
F3_67,chr3,1.0,1.0,1.0,1.0
F3_68,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F3_69,chr3,1.0,1.0,1.0,1.0
F3_70,chr3,1.0,0.997997997997998,0.997997997997998,1.0
F3_71,chr3,1.0,1.0,1.0,1.0
F3_72,chr3,1.0,1.0,1.0,1.0
F3_73,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F3_74,chr3,1.0,1.0,1.0,1.0
F3_75,chr3,1.0,1.0,1.0,1.0
F3_76,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F3_77,chr3,1.0,0.993993993993994,0.993993993993994,1.0
F3_78,chr3,1.0,0.992992992992993,0.997997997997998,0.994994994994995
F3_79,chr3,1.0,0.996996996996997,1.0,0.996996996996997
F3_80,chr3,1.0,1.0,1.0,1.0
F3_81,chr3,1.0,0.993993993993994,0.995995995995996,0.997997997997998
F3_82,chr3,1.0,1.0,1.0,1.0
F3_83,chr3,1.0,1.0,1.0,1.0
F3_84,chr3,1.0,1.0,1.0,1.0
F3_85,chr3,1.0,1.0,1.0,1.0
F3_86,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F3_87,chr3,1.0,0.973973973973974,0.998998998998999,0.974974974974975
F3_88,chr3,1.0,0.993993993993994,0.993993993993994,1.0
F3_89,chr3,1.0,0.992992992992993,0.992992992992993,1.0
F3_90,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F3_91,chr3,1.0,0.9419419419419419,0.9459459459459459,0.995995995995996
F3_92,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F3_93,chr3,1.0,1.0,1.0,1.0
F3_94,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F3_95,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F3_96,chr3,1.0,0.994994994994995,1.0,0.994994994994995
F3_97,chr3,1.0,1.0,1.0,1.0
F3_98,chr3,1.0,0.997997997997998,0.8998998998998999,0.8978978978978979
F3_99,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F3_100,chr3,1.0,1.0,1.0,1.0
F3_101,chr3,1.0,0.997997997997998,0.997997997997998,1.0
F3_102,chr3,1.0,1.0,1.0,1.0
F3_103,chr3,1.0,1.0,1.0,1.0
F3_104,chr3,1.0,1.0,1.0,1.0
F3_105,chr3,1.0,0.997997997997998,1.0,0.997997997997998
F3_106,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F3_107,chr3,1.0,1.0,1.0,1.0
F3_108,chr3,1.0,1.0,1.0,1.0
F3_109,chr3,1.0,0.997997997997998,0.997997997997998,1.0
F3_110,chr3,1.0,0.991991991991992,1.0,0.991991991991992
F3_111,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F3_112,chr3,1.0,1.0,1.0,1.0
F3_113,chr3,1.0,0.994994994994995,0.994994994994995,1.0
F3_114,chr3,1.0,1.0,1.0,1.0
F3_115,chr3,1.0,0.996996996996997,0.998998998998999,0.997997997997998
F3_116,chr3,1.0,1.0,1.0,1.0
F3_117,chr3,1.0,1.0,1.0,1.0
F3_118,chr3,1.0,0.995995995995996,0.995995995995996,1.0
F3_119,chr3,1.0,0.974974974974975,0.974974974974975,1.0
F3_120,chr3,1.0,1.0,1.0,1.0
F3_121,chr3,1.0,1.0,1.0,1.0
F3_122,chr3,1.0,0.9459459459459459,1.0,0.9459459459459459
F3_123,chr3,1.0,0.997997997997998,0.997997997997998,1.0
F3_124,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F3_125,chr3,1.0,0.991991991991992,0.991991991991992,1.0
F3_126,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F3_127,chr3,1.0,0.933933933933934,0.9459459459459459,0.987987987987988
F3_128,chr3,1.0,1.0,1.0,1.0
F3_129,chr3,1.0,0.984984984984985,0.997997997997998,0.986986986986987
F3_130,chr3,1.0,1.0,1.0,1.0
F3_131,chr3,1.0,1.0,1.0,1.0
F3_132,chr3,1.0,0.992992992992993,0.992992992992993,1.0
F3_133,chr3,1.0,0.995995995995996,0.8518518518518519,0.8558558558558559
F3_134,chr3,1.0,0.988988988988989,0.992992992992993,0.995995995995996
F3_135,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F3_136,chr3,1.0,1.0,1.0,1.0
F3_137,chr3,1.0,1.0,1.0,1.0
F3_138,chr3,1.0,0.9459459459459459,0.9459459459459459,1.0
F3_139,chr3,1.0,0.98998998998999,0.98998998998999,1.0
F3_140,chr3,1.0,1.0,1.0,1.0
F3_141,chr3,1.0,0.994994994994995,0.995995995995996,0.998998998998999
F3_142,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F3_143,chr3,1.0,1.0,1.0,1.0
F3_144,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F3_145,chr3,1.0,0.995995995995996,0.995995995995996,1.0
F3_146,chr3,1.0,1.0,1.0,1.0
F3_147,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F3_148,chr3,1.0,0.993993993993994,0.993993993993994,1.0
F3_149,chr3,1.0,0.995995995995996,1.0,0.995995995995996
F3_150,chr3,1.0,0.995995995995996,0.995995995995996,1.0
F3_151,chr3,1.0,1.0,1.0,1.0
F3_152,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F3_153,chr3,1.0,1.0,1.0,1.0
F3_154,chr3,1.0,0.98998998998999,0.98998998998999,1.0
F3_155,chr3,1.0,0.996996996996997,0.996996996996997,1.0
F3_156,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F3_157,chr3,1.0,0.985985985985986,1.0,0.985985985985986
F3_158,chr3,1.0,0.997997997997998,0.997997997997998,1.0
F3_159,chr3,1.0,1.0,1.0,1.0
F3_160,chr3,1.0,1.0,1.0,1.0
F3_161,chr3,1.0,1.0,1.0,1.0
F3_162,chr3,1.0,1.0,1.0,1.0
F3_163,chr3,1.0,0.994994994994995,0.994994994994995,1.0
F3_164,chr3,1.0,1.0,1.0,1.0
F3_165,chr3,1.0,0.997997997997998,1.0,0.997997997997998
F3_166,chr3,1.0,1.0,1.0,1.0
F3_167,chr3,1.0,0.983983983983984,0.983983983983984,1.0
F3_168,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F3_169,chr3,1.0,0.991991991991992,0.991991991991992,1.0
F3_170,chr3,1.0,0.9319319319319319,0.9459459459459459,0.985985985985986
F3_171,chr3,1.0,0.997997997997998,0.997997997997998,1.0
F3_172,chr3,1.0,1.0,1.0,1.0
F3_173,chr3,1.0,0.986986986986987,1.0,0.986986986986987
F3_174,chr3,1.0,0.996996996996997,1.0,0.996996996996997
F3_175,chr3,1.0,1.0,1.0,1.0
F3_176,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F3_177,chr3,1.0,0.990990990990991,0.990990990990991,1.0
F3_178,chr3,1.0,1.0,1.0,1.0
F3_179,chr3,1.0,1.0,1.0,1.0
F3_180,chr3,1.0,0.944944944944945,0.998998998998999,0.9459459459459459
F3_181,chr3,1.0,0.995995995995996,0.996996996996997,0.998998998998999
F3_182,chr3,1.0,0.944944944944945,0.9459459459459459,0.973973973973974
F3_183,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F3_184,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F3_185,chr3,1.0,1.0,1.0,1.0
F3_186,chr3,1.0,0.998998998998999,1.0,0.998998998998999
F3_187,chr3,1.0,1.0,1.0,1.0
F3_188,chr3,1.0,0.996996996996997,1.0,0.996996996996997
F3_189,chr3,1.0,0.968968968968969,0.994994994994995,0.973973973973974
F3_190,chr3,1.0,0.992992992992993,1.0,0.992992992992993
F3_191,chr3,1.0,0.997997997997998,1.0,0.997997997997998
F3_192,chr3,1.0,1.0,1.0,1.0
F3_193,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F3_194,chr3,1.0,0.997997997997998,1.0,0.997997997997998
F3_195,chr3,1.0,1.0,1.0,1.0
F3_196,chr3,1.0,1.0,1.0,1.0
F3_197,chr3,1.0,0.998998998998999,0.998998998998999,1.0
F3_198,chr3,1.0,1.0,1.0,1.0
F3_199,chr3,0.998998998998999,0.998998998998999,0.998998998998999,1.0
F1_0,chr4,1.0,1.0,1.0,1.0
F1_1,chr4,1.0,0.998998998998999,0.998998998998999,1.0
F1_2,chr4,1.0,1.0,1.0,1.0
F1_3,chr4,1.0,1.0,1.0,1.0
F1_4,chr4,1.0,1.0,1.0,1.0
F1_5,chr4,1.0,1.0,1.0,1.0
F1_6,chr4,1.0,1.0,1.0,1.0
F1_7,chr4,1.0,0.990990990990991,0.990990990990991,1.0
F1_8,chr4,1.0,1.0,1.0,1.0
F1_9,chr4,1.0,1.0,1.0,1.0
F2_0,chr4,1.0,0.978978978978979,0.978978978978979,1.0
F2_1,chr4,1.0,0.977977977977978,0.977977977977978,1.0
F2_2,chr4,1.0,0.992992992992993,0.8998998998998999,0.9069069069069069
F2_3,chr4,1.0,0.9319319319319319,1.0,0.9319319319319319
F2_4,chr4,1.0,0.9569569569569569,1.0,0.9569569569569569
