ParentIndividualID,ParentProjectEntityID,ParentRole,ParentSex,ParentGeneration,ChildIndividualID,ChildProjectEntityID,ChildGeneration,EdgeEvidenceClass,IncludedInTierA,IncludedInTierB,IncludedInTierC,IncludedInComplete,FirstIncludedView,ForcedCompleteOnly,EdgeBootstrapFraction,EdgeVariantFraction,EdgeLeaveOneChromosomeFraction,EdgeAlternatives95,PairBootstrapFraction,PairVariantFraction,PairLeaveOneChromosomeFraction,PairAlternatives95,ParentCountMAPState,ParentCountStateBootstrapFraction,ParentCountStateLeaveOneChromosomeFraction,ParentCountStatePriorFraction,EdgeInclusionReason,Caveat
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc153,2021cicX11218971,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc153,2021cicX11218971,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc154,2021cicX11218972,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc154,2021cicX11218972,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc155,2021cicX11218973,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc155,2021cicX11218973,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc156,2021cicX11218974,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc156,2021cicX11218974,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc157,2021cicX11218975,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B1_SPECIFIC,LATENT_G0_B1_SPECIFIC,abstract_founder,U,G0,fAulAsc157,2021cicX11218975,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc158,2021cicX11218976,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B1_SPECIFIC,LATENT_G0_B1_SPECIFIC,abstract_founder,U,G0,fAulAsc158,2021cicX11218976,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc38,2021cicX11218832,father,M,F2,fAulAsc235,2021cicX13178919,F3,Tier_A_strict_identity,True,True,True,True,tier_A,False,0.972,1.0,1.0,fAulAsc38:0.972,,,,,one_observed_parent,1.0,1.0,1.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
