ParentIndividualID,ParentProjectEntityID,ParentRole,ParentSex,ParentGeneration,ChildIndividualID,ChildProjectEntityID,ChildGeneration,EdgeEvidenceClass,IncludedInTierA,IncludedInTierB,ForcedCompletionEdge,EdgeBootstrapFraction,EdgeAlternatives95,ChildReportedParentCount,ChildExactPairStableAtTierA,ChildExactPairStableAtTierB,ChildEvidenceStatus,ChildEvidenceTier,ParentCountMAPState,ParentCountStable,RawTwoParentVsReducedLoglik,Caveat
fTroAst18,2021cicX13611459,father,M,F1,fTroAst79,2021cicX14537294,F2,Tier_A_strict_identity,True,True,False,0.696,fTroAst18:0.696;fTroAst11:0.206;fTroAst37:0.078,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-860637.2136917673,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst50,2021cicX13611472,mother,F,F1,fTroAst79,2021cicX14537294,F2,Tier_A_strict_identity,True,True,False,0.62,fTroAst50:0.620;fTroAst26:0.122;fTroAst32:0.093;fTroAst38:0.048;fTroAst44:0.042;fTroAst19:0.034,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-860637.2136917673,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst11,2021cicX13611458,father,M,F1,fTroAst80,2021cicX14537295,F2,Tier_A_strict_identity,True,True,False,0.717,fTroAst11:0.717;fTroAst18:0.176;fTroAst25:0.107,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-542340.7942377455,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst38,2021cicX13611470,mother,F,F1,fTroAst80,2021cicX14537295,F2,Tier_A_strict_identity,True,True,False,0.9865,fTroAst38:0.987,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-542340.7942377455,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst18,2021cicX13611459,father,M,F1,fTroAst81,2021cicX14537296,F2,Tier_A_strict_identity,True,True,False,0.7865,fTroAst18:0.786;fTroAst25:0.163;fTroAst11:0.051,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-664084.6757638743,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst12,2021cicX13611466,mother,F,F1,fTroAst81,2021cicX14537296,F2,Tier_A_strict_identity,True,True,False,0.7235,fTroAst12:0.724;fTroAst38:0.246,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-664084.6757638743,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst18,2021cicX13611459,father,M,F1,fTroAst76,2021cicX14537300,F2,Tier_A_strict_identity,True,True,False,0.786,fTroAst18:0.786;fTroAst25:0.171,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-583030.9186601052,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst12,2021cicX13611466,mother,F,F1,fTroAst76,2021cicX14537300,F2,Tier_A_strict_identity,True,True,False,0.672,fTroAst12:0.672;fTroAst38:0.328,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-583030.9186601052,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst43,2021cicX13611463,father,M,F1,fTroAst78,2021cicX14537301,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst43:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,9785.631987485567,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst26,2021cicX13611468,mother,F,F1,fTroAst78,2021cicX14537301,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst26:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,9785.631987485567,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst38,2021cicX13611470,mother,F,F1,fTroAst87,2021cicX14537302,F2,Tier_A_strict_identity,True,True,False,0.9855,fTroAst38:0.986,1,False,False,two_parent__C_mother_stable_father_ambiguous,A_one_parent_identity,two_parent,True,-576198.7434344599,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst11,2021cicX13611458,father,M,F1,fTroAst89,2021cicX14537303,F2,Tier_A_strict_identity,True,True,False,0.733,fTroAst11:0.733;fTroAst37:0.231,1,False,False,two_parent__C_father_stable_mother_ambiguous,A_one_parent_identity,two_parent,True,-719035.1124356454,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst43,2021cicX13611463,father,M,F1,fTroAst91,2021cicX14537304,F2,Tier_A_strict_identity,True,True,False,0.9535,fTroAst43:0.954,1,False,False,B_parent_count_ambiguous_shared_parent_identity_stable,A_one_parent_identity,two_parent,False,-651498.0855237334,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst37,2021cicX13611462,father,M,F1,fTroAst92,2021cicX14537305,F2,Tier_A_strict_identity,True,True,False,0.848,fTroAst37:0.848;fTroAst18:0.064;fTroAst11:0.053,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-695265.3329800614,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst12,2021cicX13611466,mother,F,F1,fTroAst92,2021cicX14537305,F2,Tier_A_strict_identity,True,True,False,0.8225,fTroAst12:0.823;fTroAst44:0.065;fTroAst38:0.059;fTroAst56:0.048,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-695265.3329800614,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst19,2021cicX13611467,mother,F,F1,fTroAst83,2021cicX14537306,F2,Tier_A_strict_identity,True,True,False,0.9935,fTroAst19:0.994,1,False,True,two_parent__C_mother_stable_father_ambiguous,B_exact_pair,two_parent,True,-612604.0695797498,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst12,2021cicX13611466,mother,F,F1,fTroAst84,2021cicX14537307,F2,Tier_A_strict_identity,True,True,False,0.9985,fTroAst12:0.999,1,False,False,two_parent__C_mother_stable_father_ambiguous,A_one_parent_identity,two_parent,True,-718223.86720159,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst18,2021cicX13611459,father,M,F1,fTroAst85,2021cicX14537308,F2,Tier_A_strict_identity,True,True,False,0.9915,fTroAst18:0.992,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-462986.427946894,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst38,2021cicX13611470,mother,F,F1,fTroAst85,2021cicX14537308,F2,Tier_A_strict_identity,True,True,False,0.715,fTroAst38:0.715;fTroAst12:0.283,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-462986.427946894,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst11,2021cicX13611458,father,M,F1,fTroAst86,2021cicX14537309,F2,Tier_A_strict_identity,True,True,False,0.69,fTroAst11:0.690;fTroAst18:0.249;fTroAst25:0.053,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-502256.2134597581,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst12,2021cicX13611466,mother,F,F1,fTroAst86,2021cicX14537309,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst12:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-502256.2134597581,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst31,2021cicX13611461,father,M,F1,fTroAst88,2021cicX14537310,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst31:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-9551.126895702444,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst38,2021cicX13611470,mother,F,F1,fTroAst88,2021cicX14537310,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst38:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-9551.126895702444,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst11,2021cicX13611458,father,M,F1,fTroAst90,2021cicX14537311,F2,Tier_A_strict_identity,True,True,False,0.679,fTroAst11:0.679;fTroAst25:0.141;fTroAst18:0.090;fTroAst37:0.068,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-823324.459748718,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst44,2021cicX13611471,mother,F,F1,fTroAst90,2021cicX14537311,F2,Tier_A_strict_identity,True,True,False,0.7145,fTroAst44:0.715;fTroAst26:0.083;fTroAst19:0.054;fTroAst38:0.053;fTroAst32:0.050,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-823324.459748718,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst11,2021cicX13611458,father,M,F1,fTroAst99,2021cicX14537312,F2,Tier_A_strict_identity,True,True,False,0.8175,fTroAst11:0.818;fTroAst18:0.172,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-555680.9427366592,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst19,2021cicX13611467,mother,F,F1,fTroAst99,2021cicX14537312,F2,Tier_A_strict_identity,True,True,False,0.9995,fTroAst19:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-555680.9427366592,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst49,2021cicX13611464,father,M,F1,fTroAst94,2021cicX14537315,F2,Tier_A_strict_identity,True,True,False,0.6775,fTroAst49:0.677;fTroAst31:0.204;fTroAst43:0.087,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-794766.2387464042,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst12,2021cicX13611466,mother,F,F1,fTroAst94,2021cicX14537315,F2,Tier_A_strict_identity,True,True,False,0.9485,fTroAst12:0.949;fTroAst38:0.051,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-794766.2387464042,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst25,2021cicX13611460,father,M,F1,fTroAst95,2021cicX14537316,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst25:1.000,1,False,False,two_parent__C_father_stable_mother_ambiguous,A_one_parent_identity,two_parent,True,-313419.56119887857,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst31,2021cicX13611461,father,M,F1,fTroAst96,2021cicX14537317,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst31:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,75345.38390468247,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst38,2021cicX13611470,mother,F,F1,fTroAst96,2021cicX14537317,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst38:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,75345.38390468247,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst44,2021cicX13611471,mother,F,F1,fTroAst97,2021cicX14537318,F2,Tier_A_strict_identity,True,True,False,0.5575,fTroAst44:0.557;fTroAst19:0.191;fTroAst56:0.115;fTroAst26:0.084;fTroAst12:0.024,1,False,False,two_parent__C_mother_stable_father_ambiguous,B_both_parent_identities_pair_ambiguous,two_parent,True,-702485.7127806498,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst25,2021cicX13611460,father,M,F1,fTroAst98,2021cicX14537319,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst25:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-278341.79494627425,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst56,2021cicX13611473,mother,F,F1,fTroAst98,2021cicX14537319,F2,Tier_A_strict_identity,True,True,False,0.8515,fTroAst56:0.852;fTroAst50:0.082;fTroAst32:0.049,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-278341.79494627425,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst18,2021cicX13611459,father,M,F1,fTroAst100,2021cicX14537320,F2,Tier_A_strict_identity,True,True,False,0.6175,fTroAst18:0.618;fTroAst25:0.191;fTroAst11:0.164,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-913684.9992170028,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst44,2021cicX13611471,mother,F,F1,fTroAst100,2021cicX14537320,F2,Tier_A_strict_identity,True,True,False,0.7805,fTroAst44:0.781;fTroAst56:0.061;fTroAst32:0.055;fTroAst19:0.053;fTroAst12:0.026,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-913684.9992170028,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst55,2021cicX13611465,father,M,F1,fTroAst103,2021cicX14537322,F2,Tier_A_strict_identity,True,True,False,0.9935,fTroAst55:0.994,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-103329.56317578677,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst19,2021cicX13611467,mother,F,F1,fTroAst103,2021cicX14537322,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst19:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-103329.56317578677,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst31,2021cicX13611461,father,M,F1,fTroAst108,2021cicX14537325,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst31:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-14261.464430419262,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst38,2021cicX13611470,mother,F,F1,fTroAst108,2021cicX14537325,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst38:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-14261.464430419262,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst49,2021cicX13611464,father,M,F1,fTroAst109,2021cicX14537326,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst49:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-5667.251399142202,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst56,2021cicX13611473,mother,F,F1,fTroAst109,2021cicX14537326,F2,Tier_A_strict_identity,True,True,False,0.9965,fTroAst56:0.997,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-5667.251399142202,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst31,2021cicX13611461,father,M,F1,fTroAst110,2021cicX14537327,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst31:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-451052.79003225546,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst12,2021cicX13611466,mother,F,F1,fTroAst110,2021cicX14537327,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst12:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-451052.79003225546,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst31,2021cicX13611461,father,M,F1,fTroAst112,2021cicX14537329,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst31:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,36112.92681470327,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst38,2021cicX13611470,mother,F,F1,fTroAst112,2021cicX14537329,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst38:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,36112.92681470327,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst49,2021cicX13611464,father,M,F1,fTroAst104,2021cicX14537330,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst49:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-292491.4310780186,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst56,2021cicX13611473,mother,F,F1,fTroAst104,2021cicX14537330,F2,Tier_A_strict_identity,True,True,False,0.6075,fTroAst56:0.608;fTroAst19:0.175;fTroAst26:0.116;fTroAst32:0.048;fTroAst44:0.048,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-292491.4310780186,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroMau1,2021cicX11218980,father,M,G0,fTroAst11,2021cicX13611458,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,exact_pair_stable,,,False,726263.694992651,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fAstCal30,2021cicX11218978,mother,F,G0,fTroAst11,2021cicX13611458,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal30:1.000,2,False,False,exact_pair_stable,,,False,726263.694992651,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fTroMau1,2021cicX11218980,father,M,G0,fTroAst18,2021cicX13611459,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,exact_pair_stable,,,False,786865.741088446,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fAstCal30,2021cicX11218978,mother,F,G0,fTroAst18,2021cicX13611459,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal30:1.000,2,False,False,exact_pair_stable,,,False,786865.741088446,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fTroMau1,2021cicX11218980,father,M,G0,fTroAst25,2021cicX13611460,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,exact_pair_stable,,,False,759118.8690862844,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fAstCal30,2021cicX11218978,mother,F,G0,fTroAst25,2021cicX13611460,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal30:1.000,2,False,False,exact_pair_stable,,,False,759118.8690862844,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fTroMau1,2021cicX11218980,father,M,G0,fTroAst31,2021cicX13611461,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,exact_pair_stable,,,False,760428.4529374961,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fAstCal29,2021cicX11218977,mother,F,G0,fTroAst31,2021cicX13611461,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal29:1.000,2,False,False,exact_pair_stable,,,False,760428.4529374961,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fTroMau1,2021cicX11218980,father,M,G0,fTroAst37,2021cicX13611462,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,exact_pair_stable,,,False,794797.1841484737,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fAstCal31,2021cicX11218979,mother,F,G0,fTroAst37,2021cicX13611462,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal31:1.000,2,False,False,exact_pair_stable,,,False,794797.1841484737,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fTroMau1,2021cicX11218980,father,M,G0,fTroAst43,2021cicX13611463,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,exact_pair_stable,,,False,742936.4139803159,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
fAstCal29,2021cicX11218977,mother,F,G0,fTroAst43,2021cicX13611463,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal29:1.000,2,False,False,exact_pair_stable,,,False,742936.4139803159,"Parent slots contain only marginal identities passing chromosome-bootstrap, leave-one-chromosome, and sensitivity checks. Treat both as an exact pair only if ExactPairStable. The paternal identity is conditional on fTroMau1 being the only recorded male G0 candidate."
